ISO3,Country,Year,Residence,Improved Water %,Improved Sanitation %,Under 5 Mortality Rates,Income Group,Region,Total Population,GDP per Capita $,Population Rural %,Population Urban %
SEN,Senegal,2007,Rural,75.7,35.0,87.8,Low income,Sub-Saharan Africa,11900115.0,2420.244385,52.249,47.751
SEN,Senegal,2008,Urban,95.4,75.7,83.4,Low income,Sub-Saharan Africa,12255714.0,2484.75708,51.713,48.287
SEN,Senegal,2008,Rural,76.7,35.9,83.4,Low income,Sub-Saharan Africa,12255714.0,2484.75708,51.713,48.287
SEN,Senegal,2009,Urban,95.3,77.1,79.0,Low income,Sub-Saharan Africa,12623348.0,2510.23999,51.176,48.824
SEN,Senegal,2009,Rural,77.3,36.2,79.0,Low income,Sub-Saharan Africa,12623348.0,2510.23999,51.176,48.824
SEN,Senegal,2010,Urban,95.5,78.5,74.7,Low income,Sub-Saharan Africa,13003780.0,2587.22998,50.638,49.362
SEN,Senegal,2010,Rural,77.6,35.3,74.7,Low income,Sub-Saharan Africa,13003780.0,2587.22998,50.638,49.362
SEN,Senegal,2011,Urban,95.8,79.9,70.5,Low income,Sub-Saharan Africa,13397781.0,2611.378906,50.1,49.9
SEN,Senegal,2011,Rural,78.9,37.0,70.5,Low income,Sub-Saharan Africa,13397781.0,2611.378906,50.1,49.9
SEN,Senegal,2012,Urban,96.1,81.3,66.3,Low income,Sub-Saharan Africa,13806114.0,2679.539795,49.561,50.439
SEN,Senegal,2012,Rural,80.2,38.7,66.3,Low income,Sub-Saharan Africa,13806114.0,2679.539795,49.561,50.439
SEN,Senegal,2013,Urban,96.4,82.7,62.2,Low income,Sub-Saharan Africa,14229562.0,2744.103027,49.021,50.979
SEN,Senegal,2013,Rural,81.5,40.4,62.2,Low income,Sub-Saharan Africa,14229562.0,2744.103027,49.021,50.979
SEN,Senegal,2014,Urban,96.7,84.1,58.3,Low income,Sub-Saharan Africa,14668903.0,2824.368652,48.481,51.519
SEN,Senegal,2014,Rural,82.8,42.1,58.3,Low income,Sub-Saharan Africa,14668903.0,2824.368652,48.481,51.519
SEN,Senegal,2015,Urban,97.0,85.5,54.5,Low income,Sub-Saharan Africa,15124917.0,2995.69873,47.94,52.06
SEN,Senegal,2015,Rural,84.1,43.8,54.5,Low income,Sub-Saharan Africa,15124917.0,2995.69873,47.94,52.06
SEN,Senegal,2016,Urban,97.3,86.5,51.0,Low income,Sub-Saharan Africa,15598379.0,3177.301514,47.398,52.602
SEN,Senegal,2016,Rural,84.7,45.2,51.0,Low income,Sub-Saharan Africa,15598379.0,3177.301514,47.398,52.602
SEN,Senegal,2017,Urban,97.6,87.5,47.7,Low income,Sub-Saharan Africa,16089998.0,3373.25708,46.856,53.144
SEN,Senegal,2017,Rural,85.3,46.6,47.7,Low income,Sub-Saharan Africa,16089998.0,3373.25708,46.856,53.144
SEN,Senegal,2018,Urban,97.9,88.5,44.7,Low income,Sub-Saharan Africa,16600414.0,3523.513428,46.313,53.687
SEN,Senegal,2018,Rural,85.9,48.0,44.7,Low income,Sub-Saharan Africa,16600414.0,3523.513428,46.313,53.687
SEN,Senegal,2019,Urban,98.2,89.5,42.0,Low income,Sub-Saharan Africa,17130283.0,3625.32251,45.77,54.23
SEN,Senegal,2019,Rural,86.5,49.4,42.0,Low income,Sub-Saharan Africa,17130283.0,3625.32251,45.77,54.23
SEN,Senegal,2020,Urban,98.4,89.5,39.6,Low income,Sub-Saharan Africa,17679998.0,3625.32251,45.225,54.775
SEN,Senegal,2020,Rural,86.7,50.1,39.6,Low income,Sub-Saharan Africa,17679998.0,3625.32251,45.225,54.775
SEN,Senegal,2021,Urban,98.4,89.5,37.5,Low income,Sub-Saharan Africa,18249998.0,3815.155762,44.68,55.32
SEN,Senegal,2021,Rural,86.7,50.3,37.5,Low income,Sub-Saharan Africa,18249998.0,3815.155762,44.68,55.32
SEN,Senegal,2022,Urban,98.4,89.7,0,Low income,Sub-Saharan Africa,18839998.0,3882.880127,44.134,55.866
SEN,Senegal,2022,Rural,86.8,50.7,0,Low income,Sub-Saharan Africa,18839998.0,3882.880127,44.134,55.866
TZA,Tanzania,2000,Urban,82.7,27.1,122.9,Low income,Sub-Saharan Africa,33503525.0,1572.535889,72.973,27.027
TZA,Tanzania,2000,Rural,35.2,8.0,122.9,Low income,Sub-Saharan Africa,33503525.0,1572.535889,72.973,27.027
TZA,Tanzania,2001,Urban,83.3,28.1,117.8,Low income,Sub-Saharan Africa,34336025.0,1633.992676,72.56,27.44
TZA,Tanzania,2001,Rural,36.9,8.7,117.8,Low income,Sub-Saharan Africa,34336025.0,1633.992676,72.56,27.44
TZA,Tanzania,2002,Urban,83.9,29.1,112.7,Low income,Sub-Saharan Africa,35189397.0,1709.613037,72.146,27.854
TZA,Tanzania,2002,Rural,38.6,9.4,112.7,Low income,Sub-Saharan Africa,35189397.0,1709.613037,72.146,27.854
TZA,Tanzania,2003,Urban,84.5,30.1,107.5,Low income,Sub-Saharan Africa,36063688.0,1782.910156,71.73,28.27
TZA,Tanzania,2003,Rural,40.3,10.1,107.5,Low income,Sub-Saharan Africa,36063688.0,1782.910156,71.73,28.27
TZA,Tanzania,2004,Urban,85.1,31.1,102.3,Low income,Sub-Saharan Africa,36958932.0,1881.814209,71.312,28.688
TZA,Tanzania,2004,Rural,42.0,10.8,102.3,Low income,Sub-Saharan Africa,36958932.0,1881.814209,71.312,28.688
TZA,Tanzania,2005,Urban,85.7,32.1,97.1,Low income,Sub-Saharan Africa,37875151.0,2027.848267,70.893,29.107
TZA,Tanzania,2005,Rural,43.7,11.5,97.1,Low income,Sub-Saharan Africa,37875151.0,2027.848267,70.893,29.107
TZA,Tanzania,2006,Urban,86.4,33.5,91.8,Low income,Sub-Saharan Africa,38812356.0,2156.402588,70.472,29.528
TZA,Tanzania,2006,Rural,45.3,12.4,91.8,Low income,Sub-Saharan Africa,38812356.0,2156.402588,70.472,29.528
TZA,Tanzania,2007,Urban,87.1,34.9,86.6,Low income,Sub-Saharan Africa,39770591.0,2270.366211,70.05,29.95
TZA,Tanzania,2007,Rural,46.8,13.3,86.6,Low income,Sub-Saharan Africa,39770591.0,2270.366211,70.05,29.95
TZA,Tanzania,2008,Urban,87.8,36.3,81.3,Low income,Sub-Saharan Africa,40749896.0,2420.244385,69.626,30.374
TZA,Tanzania,2008,Rural,48.3,14.2,81.3,Low income,Sub-Saharan Africa,40749896.0,2420.244385,69.626,30.374
TZA,Tanzania,2009,Urban,88.5,37.2,76.1,Low income,Sub-Saharan Africa,41749871.0,2510.23999,69.201,30.799
TZA,Tanzania,2009,Rural,49.6,15.1,76.1,Low income,Sub-Saharan Africa,41749871.0,2510.23999,69.201,30.799
TZA,Tanzania,2010,Urban,89.2,38.1,70.9,Low income,Sub-Saharan Africa,42770284.0,2631.503906,68.775,31.225
TZA,Tanzania,2010,Rural,41.2,13.8,70.9,Low income,Sub-Saharan Africa,42770284.0,2631.503906,68.775,31.225
TZA,Tanzania,2011,Urban,88.8,40.7,65.9,Low income,Sub-Saharan Africa,43810793.0,2744.103027,68.348,31.652
TZA,Tanzania,2011,Rural,43.7,15.6,65.9,Low income,Sub-Saharan Africa,43810793.0,2744.103027,68.348,31.652
TZA,Tanzania,2012,Urban,88.4,43.3,61.0,Low income,Sub-Saharan Africa,44871034.0,2824.368652,67.919,32.081
TZA,Tanzania,2012,Rural,46.2,17.4,61.0,Low income,Sub-Saharan Africa,44871034.0,2824.368652,67.919,32.081
TZA,Tanzania,2013,Urban,88.0,45.9,56.3,Low income,Sub-Saharan Africa,45950669.0,2949.199707,67.489,32.511
TZA,Tanzania,2013,Rural,48.7,19.2,56.3,Low income,Sub-Saharan Africa,45950669.0,2949.199707,67.489,32.511
TZA,Tanzania,2014,Urban,87.6,48.5,51.9,Low income,Sub-Saharan Africa,47049443.0,3060.757813,67.058,32.942
TZA,Tanzania,2014,Rural,51.2,21.0,51.9,Low income,Sub-Saharan Africa,47049443.0,3060.757813,67.058,32.942
TZA,Tanzania,2015,Urban,87.2,51.1,47.8,Low income,Sub-Saharan Africa,48167156.0,3108.904297,66.626,33.374
TZA,Tanzania,2015,Rural,53.7,22.8,47.8,Low income,Sub-Saharan Africa,48167156.0,3108.904297,66.626,33.374
TZA,Tanzania,2016,Urban,87.7,52.4,44.0,Low income,Sub-Saharan Africa,49303723.0,3239.522217,66.192,33.808
TZA,Tanzania,2016,Rural,55.3,24.0,44.0,Low income,Sub-Saharan Africa,49303723.0,3239.522217,66.192,33.808
TZA,Tanzania,2017,Urban,88.2,53.7,41.9,Low income,Sub-Saharan Africa,50459021.0,3373.25708,65.757,34.243
TZA,Tanzania,2017,Rural,56.9,25.2,41.9,Low income,Sub-Saharan Africa,50459021.0,3373.25708,65.757,34.243
TZA,Tanzania,2018,Urban,88.7,55.0,40.1,Low income,Sub-Saharan Africa,51632924.0,3523.513428,65.321,34.679
TZA,Tanzania,2018,Rural,58.5,26.4,40.1,Low income,Sub-Saharan Africa,51632924.0,3523.513428,65.321,34.679
TZA,Tanzania,2019,Urban,89.2,56.3,38.5,Low income,Sub-Saharan Africa,52825471.0,3685.241455,64.884,35.116
TZA,Tanzania,2019,Rural,60.1,27.6,38.5,Low income,Sub-Saharan Africa,52825471.0,3685.241455,64.884,35.116
TZA,Tanzania,2020,Urban,90.8,56.5,37.1,Low income,Sub-Saharan Africa,54036573.0,3730.066406,64.446,35.554
TZA,Tanzania,2020,Rural,61.2,28.4,37.1,Low income,Sub-Saharan Africa,54036573.0,3730.066406,64.446,35.554
TZA,Tanzania,2021,Urban,91.5,56.6,35.8,Low income,Sub-Saharan Africa,55266155.0,3852.148926,64.006,35.994
TZA,Tanzania,2021,Rural,61.5,29.3,35.8,Low income,Sub-Saharan Africa,55266155.0,3852.148926,64.006,35.994
TZA,Tanzania,2022,Urban,92.1,56.6,0,Low income,Sub-Saharan Africa,56514197.0,3995.89502,63.565,36.435
TZA,Tanzania,2022,Rural,52.1,27.7,0,Low income,Sub-Saharan Africa,56514197.0,3995.89502,63.565,36.435
UGA,Uganda,2000,Urban,92.3,35.1,140.4,Low income,Sub-Saharan Africa,23307994.0,1189.784668,86.974,13.026
UGA,Uganda,2000,Rural,53.4,14.3,140.4,Low income,Sub-Saharan Africa,23307994.0,1189.784668,86.974,13.026
UGA,Uganda,2001,Urban,92.2,35.8,134.4,Low income,Sub-Saharan Africa,24036153.0,1226.252934,86.643,13.357
UGA,Uganda,2001,Rural,55.6,14.8,134.4,Low income,Sub-Saharan Africa,24036153.0,1226.252934,86.643,13.357
UGA,Uganda,2002,Urban,92.1,36.5,128.4,Low income,Sub-Saharan Africa,24784742.0,1292.030518,86.312,13.688
UGA,Uganda,2002,Rural,57.8,15.3,128.4,Low income,Sub-Saharan Africa,24784742.0,1292.030518,86.312,13.688
UGA,Uganda,2003,Urban,92.0,37.2,122.5,Low income,Sub-Saharan Africa,25553531.0,1324.786987,85.98,14.02
UGA,Uganda,2003,Rural,60.0,15.8,122.5,Low income,Sub-Saharan Africa,25553531.0,1324.786987,85.98,14.02
UGA,Uganda,2004,Urban,91.9,37.9,116.7,Low income,Sub-Saharan Africa,26342898.0,1413.835815,85.648,14.352
UGA,Uganda,2004,Rural,62.2,16.3,116.7,Low income,Sub-Saharan Africa,26342898.0,1413.835815,85.648,14.352
UGA,Uganda,2005,Urban,91.8,38.6,111.0,Low income,Sub-Saharan Africa,27153106.0,1484.953491,85.316,14.684
UGA,Uganda,2005,Rural,64.4,16.8,111.0,Low income,Sub-Saharan Africa,27153106.0,1484.953491,85.316,14.684
UGA,Uganda,2006,Urban,92.0,39.4,105.4,Low income,Sub-Saharan Africa,27984439.0,1633.992676,84.983,15.017
UGA,Uganda,2006,Rural,66.2,17.1,105.4,Low income,Sub-Saharan Africa,27984439.0,1633.992676,84.983,15.017
UGA,Uganda,2007,Urban,92.2,40.2,99.9,Low income,Sub-Saharan Africa,28837130.0,1746.544556,84.65,15.35
UGA,Uganda,2007,Rural,67.9,17.4,99.9,Low income,Sub-Saharan Africa,28837130.0,1746.544556,84.65,15.35
UGA,Uganda,2008,Urban,92.4,41.0,94.5,Low income,Sub-Saharan Africa,29711467.0,1881.814209,84.316,15.684
UGA,Uganda,2008,Rural,69.6,17.5,94.5,Low income,Sub-Saharan Africa,29711467.0,1881.814209,84.316,15.684
UGA,Uganda,2009,Urban,92.6,41.6,89.2,Low income,Sub-Saharan Africa,30607739.0,1986.827759,83.982,16.018
UGA,Uganda,2009,Rural,70.6,17.6,89.2,Low income,Sub-Saharan Africa,30607739.0,1986.827759,83.982,16.018
UGA,Uganda,2010,Urban,92.7,42.1,84.0,Low income,Sub-Saharan Africa,31526217.0,2068.265137,83.648,16.352
UGA,Uganda,2010,Rural,71.4,17.6,84.0,Low income,Sub-Saharan Africa,31526217.0,2068.265137,83.648,16.352
UGA,Uganda,2011,Urban,92.4,43.1,78.9,Low income,Sub-Saharan Africa,32467139.0,2123.006104,83.313,16.687
UGA,Uganda,2011,Rural,72.3,18.4,78.9,Low income,Sub-Saharan Africa,32467139.0,2123.006104,83.313,16.687
UGA,Uganda,2012,Urban,92.1,44.1,74.0,Low income,Sub-Saharan Africa,33430737.0,2156.402588,82.978,17.022
UGA,Uganda,2012,Rural,73.2,19.2,74.0,Low income,Sub-Saharan Africa,33430737.0,2156.402588,82.978,17.022
UGA,Uganda,2013,Urban,91.8,45.1,69.2,Low income,Sub-Saharan Africa,34417242.0,2207.135498,82.642,17.358
UGA,Uganda,2013,Rural,74.1,20.0,69.2,Low income,Sub-Saharan Africa,34417242.0,2207.135498,82.642,17.358
UGA,Uganda,2014,Urban,91.5,46.1,64.6,Low income,Sub-Saharan Africa,35426803.0,2270.366211,82.306,17.694
UGA,Uganda,2014,Rural,75.0,20.8,64.6,Low income,Sub-Saharan Africa,35426803.0,2270.366211,82.306,17.694
UGA,Uganda,2015,Urban,91.2,47.1,60.3,Low income,Sub-Saharan Africa,36459526.0,2308.283936,81.969,18.031
UGA,Uganda,2015,Rural,75.9,21.6,60.3,Low income,Sub-Saharan Africa,36459526.0,2308.283936,81.969,18.031
UGA,Uganda,2016,Urban,90.8,48.2,56.3,Low income,Sub-Saharan Africa,37515510.0,2343.345947,81.632,18.368
UGA,Uganda,2016,Rural,75.4,22.6,56.3,Low income,Sub-Saharan Africa,37515510.0,2343.345947,81.632,18.368
UGA,Uganda,2017,Urban,90.3,49.3,52.6,Low income,Sub-Saharan Africa,38594833.0,2362.615234,81.294,18.706
UGA,Uganda,2017,Rural,74.9,23.6,52.6,Low income,Sub-Saharan Africa,38594833.0,2362.615234,81.294,18.706
UGA,Uganda,2018,Urban,89.7,50.4,49.2,Low income,Sub-Saharan Africa,39697529.0,2420.244385,80.956,19.044
UGA,Uganda,2018,Rural,74.4,24.6,49.2,Low income,Sub-Saharan Africa,39697529.0,2420.244385,80.956,19.044
UGA,Uganda,2019,Urban,89.1,51.5,46.2,Low income,Sub-Saharan Africa,40823617.0,2484.75708,80.617,19.383
UGA,Uganda,2019,Rural,73.9,25.6,46.2,Low income,Sub-Saharan Africa,40823617.0,2484.75708,80.617,19.383
UGA,Uganda,2020,Urban,89.1,52.8,43.5,Low income,Sub-Saharan Africa,42973121.0,2510.23999,80.278,19.722
UGA,Uganda,2020,Rural,73.1,26.8,43.5,Low income,Sub-Saharan Africa,42973121.0,2510.23999,80.278,19.722
UGA,Uganda,2021,Urban,89.2,53.6,41.1,Low income,Sub-Saharan Africa,45145899.0,2587.22998,79.938,20.062
UGA,Uganda,2021,Rural,71.4,28.6,41.1,Low income,Sub-Saharan Africa,45145899.0,2587.22998,79.938,20.062
UGA,Uganda,2022,Urban,89.3,54.4,0,Low income,Sub-Saharan Africa,47341772.0,2679.539795,79.598,20.402
UGA,Uganda,2022,Rural,69.7,29.0,0,Low income,Sub-Saharan Africa,47341772.0,2679.539795,79.598,20.402
VNM,Vietnam,2000,Urban,93.3,82.2,29.4,Lower-middle income,East Asia & Pacific,79910412.0,3523.513428,74.721,25.279
VNM,Vietnam,2000,Rural,66.6,37.0,29.4,Lower-middle income,East Asia & Pacific,79910412.0,3523.513428,74.721,25.279
VNM,Vietnam,2001,Urban,94.8,84.1,28.2,Lower-middle income,East Asia & Pacific,80798263.0,3685.241455,74.223,25.777
VNM,Vietnam,2001,Rural,68.9,41.3,28.2,Lower-middle income,East Asia & Pacific,80798263.0,3685.241455,74.223,25.777
VNM,Vietnam,2002,Urban,96.3,86.0,27.1,Lower-middle income,East Asia & Pacific,81691358.0,3882.880127,73.725,26.275
VNM,Vietnam,2002,Rural,71.2,45.6,27.1,Lower-middle income,East Asia & Pacific,81691358.0,3882.880127,73.725,26.275
VNM,Vietnam,2003,Urban,97.8,87.9,26.0,Lower-middle income,East Asia & Pacific,82587702.0,4168.04541,73.226,26.774
VNM,Vietnam,2003,Rural,73.5,49.9,26.0,Lower-middle income,East Asia & Pacific,82587702.0,4168.04541,73.226,26.774
VNM,Vietnam,2004,Urban,99.3,89.8,24.9,Lower-middle income,East Asia & Pacific,83487051.0,4460.038086,72.727,27.273
VNM,Vietnam,2004,Rural,75.8,54.2,24.9,Lower-middle income,East Asia & Pacific,83487051.0,4460.038086,72.727,27.273
VNM,Vietnam,2005,Urban,100.8,91.7,23.9,Lower-middle income,East Asia & Pacific,84389025.0,4771.026367,72.227,27.773
VNM,Vietnam,2005,Rural,78.1,58.5,23.9,Lower-middle income,East Asia & Pacific,84389025.0,4771.026367,72.227,27.773
VNM,Vietnam,2006,Urban,102.7,92.8,22.9,Lower-middle income,East Asia & Pacific,85293233.0,5080.413574,71.726,28.274
VNM,Vietnam,2006,Rural,80.7,61.7,22.9,Lower-middle income,East Asia & Pacific,85293233.0,5080.413574,71.726,28.274
VNM,Vietnam,2007,Urban,104.6,93.9,21.9,Lower-middle income,East Asia & Pacific,86200021.0,5399.799805,71.225,28.775
VNM,Vietnam,2007,Rural,83.3,64.9,21.9,Lower-middle income,East Asia & Pacific,86200021.0,5399.799805,71.225,28.775
VNM,Vietnam,2008,Urban,106.5,95.0,21.0,Lower-middle income,East Asia & Pacific,87109867.0,5648.133301,70.723,29.277
VNM,Vietnam,2008,Rural,85.9,68.1,21.0,Lower-middle income,East Asia & Pacific,87109867.0,5648.133301,70.723,29.277
VNM,Vietnam,2009,Urban,108.4,96.1,20.1,Lower-middle income,East Asia & Pacific,88022941.0,5903.075684,70.22,29.78
VNM,Vietnam,2009,Rural,88.5,71.3,20.1,Lower-middle income,East Asia & Pacific,88022941.0,5903.075684,70.22,29.78
VNM,Vietnam,2010,Urban,97.9,92.8,19.2,Lower-middle income,East Asia & Pacific,88939213.0,6210.366211,69.717,30.283
VNM,Vietnam,2010,Rural,89.5,68.0,19.2,Lower-middle income,East Asia & Pacific,88939213.0,6210.366211,69.717,30.283
VNM,Vietnam,2011,Urban,97.9,93.8,18.4,Lower-middle income,East Asia & Pacific,89858683.0,6525.845215,69.212,30.788
VNM,Vietnam,2011,Rural,90.7,71.1,18.4,Lower-middle income,East Asia & Pacific,89858683.0,6525.845215,69.212,30.788
VNM,Vietnam,2012,Urban,97.9,94.8,17.7,Lower-middle income,East Asia & Pacific,90781349.0,6796.657227,68.707,31.293
VNM,Vietnam,2012,Rural,91.9,74.2,17.7,Lower-middle income,East Asia & Pacific,90781349.0,6796.657227,68.707,31.293
VNM,Vietnam,2013,Urban,97.9,95.8,17.0,Lower-middle income,East Asia & Pacific,91707147.0,7057.279785,68.201,31.799
VNM,Vietnam,2013,Rural,93.1,77.3,17.0,Lower-middle income,East Asia & Pacific,91707147.0,7057.279785,68.201,31.799
VNM,Vietnam,2014,Urban,97.9,96.8,16.4,Lower-middle income,East Asia & Pacific,92635956.0,7380.057129,67.694,32.306
VNM,Vietnam,2014,Rural,94.3,80.4,16.4,Lower-middle income,East Asia & Pacific,92635956.0,7380.057129,67.694,32.306
VNM,Vietnam,2015,Urban,97.9,97.8,15.8,Lower-middle income,East Asia & Pacific,93567540.0,7813.25,67.186,32.814
VNM,Vietnam,2015,Rural,95.5,83.5,15.8,Lower-middle income,East Asia & Pacific,93567540.0,7813.25,67.186,32.814
VNM,Vietnam,2016,Urban,97.9,98.3,15.2,Lower-middle income,East Asia & Pacific,94499878.0,8197.801758,66.678,33.322
VNM,Vietnam,2016,Rural,95.9,85.2,15.2,Lower-middle income,East Asia & Pacific,94499878.0,8197.801758,66.678,33.322
VNM,Vietnam,2017,Urban,97.9,98.8,14.7,Lower-middle income,East Asia & Pacific,95431969.0,8632.441406,66.169,33.831
VNM,Vietnam,2017,Rural,96.3,86.9,14.7,Lower-middle income,East Asia & Pacific,95431969.0,8632.441406,66.169,33.831
VNM,Vietnam,2018,Urban,97.9,99.3,14.3,Lower-middle income,East Asia & Pacific,96362846.0,9159.263672,65.659,34.341
VNM,Vietnam,2018,Rural,96.7,88.6,14.3,Lower-middle income,East Asia & Pacific,96362846.0,9159.263672,65.659,34.341
VNM,Vietnam,2019,Urban,97.9,99.8,13.8,Lower-middle income,East Asia & Pacific,97291515.0,9720.016602,65.148,34.852
VNM,Vietnam,2019,Rural,97.1,90.3,13.8,Lower-middle income,East Asia & Pacific,97291515.0,9720.016602,65.148,34.852
VNM,Vietnam,2020,Urban,98.3,98.4,13.4,Lower-middle income,East Asia & Pacific,98216972.0,9827.876953,64.637,35.363
VNM,Vietnam,2020,Rural,96.5,91.2,13.4,Lower-middle income,East Asia & Pacific,98216972.0,9827.876953,64.637,35.363
VNM,Vietnam,2021,Urban,98.4,97.9,13.0,Lower-middle income,East Asia & Pacific,99138137.0,10065.1875,64.125,35.875
VNM,Vietnam,2021,Rural,96.1,91.3,13.0,Lower-middle income,East Asia & Pacific,99138137.0,10065.1875,64.125,35.875
VNM,Vietnam,2022,Urban,98.5,97.4,0,Lower-middle income,East Asia & Pacific,100053913.0,10874.96094,63.612,36.388
VNM,Vietnam,2022,Rural,95.7,91.6,0,Lower-middle income,East Asia & Pacific,100053913.0,10874.96094,63.612,36.388
YEM,Yemen,2000,Urban,78.5,71.8,108.9,Low income,Middle East & North Africa,17409072.0,0,74.5,25.5
YEM,Yemen,2000,Rural,42.5,35.0,108.9,Low income,Middle East & North Africa,17409072.0,0,74.5,25.5
YEM,Yemen,2001,Urban,79.7,72.5,105.7,Low income,Middle East & North Africa,17918373.0,0,73.83,26.17
YEM,Yemen,2001,Rural,44.4,36.7,105.7,Low income,Middle East & North Africa,17918373.0,0,73.83,26.17
YEM,Yemen,2002,Urban,80.9,73.2,102.6,Low income,Middle East & North Africa,18443886.0,0,73.16,26.84
YEM,Yemen,2002,Rural,46.3,38.4,102.6,Low income,Middle East & North Africa,18443886.0,0,73.16,26.84
YEM,Yemen,2003,Urban,82.1,73.9,99.5,Low income,Middle East & North Africa,18985000.0,0,72.489,27.511
YEM,Yemen,2003,Rural,48.2,40.1,99.5,Low income,Middle East & North Africa,18985000.0,0,72.489,27.511
YEM,Yemen,2004,Urban,83.3,74.6,96.5,Low income,Middle East & North Africa,19540000.0,0,71.819,28.181
YEM,Yemen,2004,Rural,50.1,41.8,96.5,Low income,Middle East & North Africa,19540000.0,0,71.819,28.181
YEM,Yemen,2005,Urban,84.5,75.3,93.5,Low income,Middle East & North Africa,20107414.0,0,71.148,28.852
YEM,Yemen,2005,Rural,52.0,43.5,93.5,Low income,Middle East & North Africa,20107414.0,0,71.148,28.852
YEM,Yemen,2006,Urban,85.8,75.8,90.6,Low income,Middle East & North Africa,20687646.0,0,70.477,29.523
YEM,Yemen,2006,Rural,53.8,45.0,90.6,Low income,Middle East & North Africa,20687646.0,0,70.477,29.523
YEM,Yemen,2007,Urban,87.1,76.3,87.7,Low income,Middle East & North Africa,21282516.0,0,69.805,30.195
YEM,Yemen,2007,Rural,55.6,46.5,87.7,Low income,Middle East & North Africa,21282516.0,0,69.805,30.195
YEM,Yemen,2008,Urban,88.4,76.8,84.9,Low income,Middle East & North Africa,21892146.0,0,69.133,30.867
YEM,Yemen,2008,Rural,57.4,48.0,84.9,Low income,Middle East & North Africa,21892146.0,0,69.133,30.867
YEM,Yemen,2009,Urban,89.7,77.2,82.1,Low income,Middle East & North Africa,22516460.0,0,68.46,31.54
YEM,Yemen,2009,Rural,58.2,48.4,82.1,Low income,Middle East & North Africa,22516460.0,0,68.46,31.54
YEM,Yemen,2010,Urban,85.9,77.6,79.4,Low income,Middle East & North Africa,23154811.0,0,67.787,32.213
YEM,Yemen,2010,Rural,55.6,46.9,79.4,Low income,Middle East & North Africa,23154811.0,0,67.787,32.213
YEM,Yemen,2011,Urban,86.7,78.0,76.8,Low income,Middle East & North Africa,23807231.0,0,67.113,32.887
YEM,Yemen,2011,Rural,57.7,48.4,76.8,Low income,Middle East & North Africa,23807231.0,0,67.113,32.887
YEM,Yemen,2012,Urban,87.5,78.4,74.2,Low income,Middle East & North Africa,24473178.0,0,66.438,33.562
YEM,Yemen,2012,Rural,59.8,49.9,74.2,Low income,Middle East & North Africa,24473178.0,0,66.438,33.562
YEM,Yemen,2013,Urban,88.3,78.8,71.7,Low income,Middle East & North Africa,25147137.0,0,65.763,34.237
YEM,Yemen,2013,Rural,61.9,51.4,71.7,Low income,Middle East & North Africa,25147137.0,0,65.763,34.237
YEM,Yemen,2014,Urban,89.1,79.2,69.3,Low income,Middle East & North Africa,25823485.0,0,65.087,34.913
YEM,Yemen,2014,Rural,64.0,52.9,69.3,Low income,Middle East & North Africa,25823485.0,0,65.087,34.913
YEM,Yemen,2015,Urban,89.9,79.6,67.0,Low income,Middle East & North Africa,26497889.0,0,64.41,35.59
YEM,Yemen,2015,Rural,66.1,54.4,67.0,Low income,Middle East & North Africa,26497889.0,0,64.41,35.59
YEM,Yemen,2016,Urban,90.7,79.6,64.8,Low income,Middle East & North Africa,27169239.0,0,63.733,36.267
YEM,Yemen,2016,Rural,66.7,55.0,64.8,Low income,Middle East & North Africa,27169239.0,0,63.733,36.267
YEM,Yemen,2017,Urban,91.5,79.6,62.7,Low income,Middle East & North Africa,27834819.0,0,63.055,36.945
YEM,Yemen,2017,Rural,67.3,55.6,62.7,Low income,Middle East & North Africa,27834819.0,0,63.055,36.945
YEM,Yemen,2018,Urban,92.3,79.6,60.7,Low income,Middle East & North Africa,28498687.0,0,62.376,37.624
YEM,Yemen,2018,Rural,67.9,56.2,60.7,Low income,Middle East & North Africa,28498687.0,0,62.376,37.624
YEM,Yemen,2019,Urban,93.1,79.6,58.8,Low income,Middle East & North Africa,29161922.0,0,61.696,38.304
YEM,Yemen,2019,Rural,68.5,56.8,58.8,Low income,Middle East & North Africa,29161922.0,0,61.696,38.304
YEM,Yemen,2020,Urban,93.0,79.8,57.1,Low income,Middle East & North Africa,29825968.0,0,61.016,38.984
YEM,Yemen,2020,Rural,68.3,56.7,57.1,Low income,Middle East & North Africa,29825968.0,0,61.016,38.984
YEM,Yemen,2021,Urban,92.9,80.0,55.4,Low income,Middle East & North Africa,30490639.0,0,60.335,39.665
YEM,Yemen,2021,Rural,68.1,56.6,55.4,Low income,Middle East & North Africa,30490639.0,0,60.335,39.665
YEM,Yemen,2022,Urban,92.9,80.1,0,Low income,Middle East & North Africa,31154867.0,0,59.653,40.347
YEM,Yemen,2022,Rural,67.9,56.4,0,Low income,Middle East & North Africa,31154867.0,0,59.653,40.347
ZMB,Zambia,2000,Urban,83.9,46.7,156.9,Low income,Sub-Saharan Africa,10415944.0,2611.378906,64.6,35.4
ZMB,Zambia,2000,Rural,36.5,14.9,156.9,Low income,Sub-Saharan Africa,10415944.0,2611.378906,64.6,35.4
ZMB,Zambia,2001,Urban,84.4,47.2,152.8,Low income,Sub-Saharan Africa,10735798.0,2706.772461,64.088,35.912
ZMB,Zambia,2001,Rural,38.4,16.1,152.8,Low income,Sub-Saharan Africa,10735798.0,2706.772461,64.088,35.912
